listener_artist,chart_appearances,match_type,match_score,mbid,artist_mb,matched_name,Simplified_Genres
Crazy Frog,7,exact_text,1.0,3df914b9-e0bc-493c-875a-c412f84ecdad,Crazy Frog,Crazy Frog,Pop
Lindsay Lohan,7,exact_text,1.0,63b43c69-b822-4268-bdad-bcde12531f50,Lindsay Lohan,Lindsay Lohan,Pop
Swizz Beatz,7,exact_text,1.0,698ff525-ff51-4206-8f08-60a7458aab24,Swizz Beatz,Swizz Beatz,Hip-Hop
K'Naan,7,fuzzy,0.9091,ee421ee4-f861-405d-8730-29cb512dfdbd,K’naan,K’naan,Country
Dia Frampton,7,exact_text,1.0,fe3399b8-16c1-4e96-8f06-331072cb61bf,Dia Frampton,Dia Frampton,Country
Sawyer Fredericks,7,exact_text,1.0,d443bf6c-501a-44f2-acdf-689f2ef28a67,Sawyer Fredericks,Sawyer Fredericks,"Country, Jazz"
Tech N9ne Featuring 2 Chainz & B.o.B,7,exact_text,1.0,dde3d9b1-0e44-48bc-b0c9-d739b3570000,Tech N9ne,Tech N9ne,"Hip-Hop, Rock"
Rag'n'Bone Man,7,fuzzy,0.9231,37993cdf-f61a-488f-8cca-07e03b8aaa02,Rag’n’Bone Man,Rag’n’Bone Man,"Jazz, Pop, R&B"
Bhad Bhabie,7,exact_text,1.0,a9d2cd95-8441-4cd3-a2f5-d0e9304fc40e,Bhad Bhabie,Bhad Bhabie,Hip-Hop
Priscilla Block,7,exact_text,1.0,39c0b99a-7e0e-42c7-94e2-14dc7c99a019,Priscilla Block,Priscilla Block,Country
Lucky Daye,7,exact_text,1.0,a7472b5e-9b6e-48a6-b910-37c940487086,Lucky Daye,Lucky Daye,R&B
Omar Apollo,7,exact_text,1.0,0b966a38-5ad9-43c1-b86b-c07079523165,Omar Apollo,Omar Apollo,R&B
MGK,7,exact_text,1.0,f6af669a-56ea-448a-a044-de76181ada33,mgk,mgk,"Hip-Hop, Rock"
Arthur Lyman,6,exact_text,1.0,20374192-9f2e-475a-b423-9aa2d5834875,Arthur Lyman,Arthur Lyman,"Country, Jazz"
Bobby Comstock And The Counts,6,exact_text,1.0,293de855-a862-4b0a-99b9-5a8e48ea4554,Bobby Comstock & The Counts,Bobby Comstock & The Counts,"Pop, Rock"
Frank DeVol And His Rainbow Strings,6,fuzzy,0.9296,62ca394e-c5a5-47a6-a251-d3d53274e777,Frank De Vol & The Rainbow Strings,Frank De Vol & The Rainbow Strings,"Jazz, Pop"
Thelma Carpenter,6,exact_text,1.0,679df852-9630-4523-a704-b46bf64f647a,Thelma Carpenter,Thelma Carpenter,Jazz
Micky Dolenz,6,exact_text,1.0,e97b6d05-3020-48e2-ac8b-29b71add512b,Micky Dolenz,Micky Dolenz,"Pop, Rock"
Albert King,6,exact_text,1.0,10f89195-3af1-46f5-aa36-504aa3309f5a,Albert King,Albert King,"Jazz, R&B"
Eivets Rednow,6,exact_text,1.0,85db5120-7b1d-4b18-be06-630840398fbc,Eivets Rednow,Eivets Rednow,R&B
Peter Sarstedt,6,exact_text,1.0,4889bd79-347c-448d-92e7-54620fab9dfe,Peter Sarstedt,Peter Sarstedt,"Country, Pop"
Conway Twitty & Loretta Lynn,6,exact_text,1.0,eccda029-2b09-4cad-ac07-44fed76ddfbc,Conway Twitty & Loretta Lynn,Conway Twitty & Loretta Lynn,"Country, Rock"
Donald Byrd,6,exact_text,1.0,69f95e5c-4b34-4c8b-b8fe-c59f9296195a,Donald Byrd,Donald Byrd,Jazz
NRBQ,6,exact_text,1.0,4777dc1b-2533-4189-9062-c1b2b477d5c5,NRBQ,NRBQ,"Country, Jazz, Pop, R&B, Rock"
Hoyt Axton,6,exact_text,1.0,2e359fac-9a6b-4436-9719-6170315e0072,Hoyt Axton,Hoyt Axton,"Country, Jazz, Rock"
Bob Marley And The Wailers,6,exact_text,1.0,c296e10c-110a-4103-9e77-47bfebb7fb2e,Bob Marley & The Wailers,Bob Marley & The Wailers,Country
Gino Soccio,6,exact_text,1.0,222d2ac7-08e7-47be-8df5-49098b79caee,Gino Soccio,Gino Soccio,"Pop, R&B"
Leon Redbone,6,exact_text,1.0,954dd6e2-ee1a-4004-a8f5-fc3ac0505a5d,Leon Redbone,Leon Redbone,"Jazz, Pop"
Joan Armatrading,6,exact_text,1.0,fa598e78-5cc5-4a8b-a3b5-63934d4712c7,Joan Armatrading,Joan Armatrading,"Country, Jazz"
Jenny Burton,6,exact_text,1.0,6b16ad36-44fb-4238-bcff-48657038da0f,Jenny Burton,Jenny Burton,"Pop, R&B"
Apollonia 6,6,exact_text,1.0,fe86daf3-10ce-4964-a2a4-49114b4c772d,Apollonia 6,Apollonia 6,"Pop, R&B"
Steve Arrington,6,exact_text,1.0,0df4ba7d-f65d-48ee-a6db-e9c0821d04f4,Steve Arrington,Steve Arrington,"Pop, R&B"
Beau Coup,6,exact_text,1.0,b40af9f1-4dfa-47cc-b6eb-64e988dd3c4d,Beau Coup,Beau Coup,"Pop, Rock"
Fairground Attraction,6,exact_text,1.0,63f4a78d-009d-4579-98f6-810d15f18397,Fairground Attraction,Fairground Attraction,"Country, Pop"
XTC,6,exact_text,1.0,97c86b2c-2765-46a2-aef8-76a7e24c430f,XTC,XTC,"Pop, Rock"
Tora Tora,6,exact_text,1.0,acb5a55d-2e39-4098-962e-acbc68adc663,Tora Tora,Tora Tora,Rock
Bjork,6,exact_text,1.0,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Björk,Björk,"Electronic, Pop, Rock"
Shyheim,6,exact_text,1.0,fb09bb85-5a97-4092-b056-a9e50773974a,Shyheim,Shyheim,Hip-Hop
Tanya Blount,6,exact_text,1.0,4cece400-073b-4b2e-999e-c52b250cc487,Tanya Blount,Tanya Blount,"Country, R&B"
Aimee Mann,6,exact_text,1.0,db3c0a20-bf05-4b30-ac22-f294aea24172,Aimee Mann,Aimee Mann,Rock
Juliana Hatfield,6,exact_text,1.0,f8bf63aa-9bc9-4c03-8673-396cfd5d3cab,Juliana Hatfield,Juliana Hatfield,Rock
Lorrie Morgan,6,exact_text,1.0,5f2dc270-3205-4aef-a8ea-119fb8b87294,Lorrie Morgan,Lorrie Morgan,Country
Remy Shand,6,exact_text,1.0,4043e97e-8a69-424f-bf59-16bc8aac71e6,Remy Shand,Remy Shand,R&B
Fefe Dobson,6,exact_text,1.0,42f55e6a-7a8d-4e8f-bbc7-da411b41bd15,Fefe Dobson,Fefe Dobson,Pop
Cheyenne Kimball,6,exact_text,1.0,e19729b9-e1b3-42fd-a6dd-bbfc8686cdea,Cheyenne Kimball,Cheyenne Kimball,"Country, Pop"
Jordan Pruitt,6,exact_text,1.0,78a4c050-c724-45a6-b98a-d05ae56c63e3,Jordan Pruitt,Jordan Pruitt,Pop
MGMT,6,exact_text,1.0,c485632c-b784-4ee9-8ea1-c5fb365681fc,MGMT,MGMT,"Pop, Rock"
Javier Colon,6,exact_text,1.0,2c82d814-6ee6-4ed3-a9f7-0799b5f0ffd9,Javier Colon,Javier Colon,"Country, R&B, Rock"
Edens Edge,6,exact_text,1.0,d2a498f2-f813-4b03-b3f9-22bac5bd5419,Edens Edge,Edens Edge,Country
Bonnie McKee,6,exact_text,1.0,0faaba05-d9b3-4bde-85d1-bbbbcb838ece,Bonnie McKee,Bonnie McKee,"Electronic, Pop"
Jess Glynne,6,exact_text,1.0,89ccd7c3-b4f8-45a6-a53f-e903eaaf96be,Jess Glynne,Jess Glynne,"Electronic, Pop, R&B"
Key Glock,6,exact_text,1.0,c5460e21-d5e7-4e26-ab4c-ba9c627809f8,Key Glock,Key Glock,Hip-Hop
Lay Bankz,6,exact_text,1.0,e5a2ad03-b5bd-4c56-97ce-bb574f00a19e,Lay Bankz,Lay Bankz,"Hip-Hop, R&B"
Adrian Kimberly,5,exact_text,1.0,8ce8b9bb-cb30-4e7e-8e15-786437fc2b2c,Adrian Kimberly,Adrian Kimberly,"Country, Pop, Rock"
Burt Bacharach,5,exact_text,1.0,2882ffa3-dec9-4055-a842-a950728bcb02,Burt Bacharach,Burt Bacharach,Pop
Lefty Frizzell,5,exact_text,1.0,bc1c9fba-bb4a-4f4a-91d2-ecf891376434,Lefty Frizzell,Lefty Frizzell,"Country, Jazz"
Nella Dodds,5,exact_text,1.0,7b2fd7b7-00f6-42d8-aaa3-98e737f88c7b,Nella Dodds,Nella Dodds,R&B
Cal Tjader,5,exact_text,1.0,1015b5e3-8e3d-4d78-806a-c530cf742e66,Cal Tjader,Cal Tjader,Jazz
Jeannie Seely,5,exact_text,1.0,38491b0f-7994-46bc-9b45-80c72d8436d4,Jeannie Seely,Jeannie Seely,Country
Marlena Shaw,5,exact_text,1.0,f94db5b3-9260-4e81-9d35-6806e50c713f,Marlena Shaw,Marlena Shaw,"Jazz, R&B"
Bill Wyman,5,exact_text,1.0,2d33fef2-f1c4-4123-af0e-12fd690b3687,Bill Wyman,Bill Wyman,"Jazz, Rock"
Hamilton Camp,5,exact_text,1.0,c3bb4161-072f-4153-ac33-3c9c26522464,Hamilton Camp,Hamilton Camp,"Country, Electronic"
Johnny Winter,5,exact_text,1.0,8300d0fa-d120-47f6-a84e-91f140c74767,Johnny Winter,Johnny Winter,"Jazz, Rock"
Susan Jacks,5,exact_text,1.0,d35f89cc-0ef4-431a-9334-5758b90992c9,Susan Jacks,Susan Jacks,Pop
Nektar,5,exact_text,1.0,8a5c294f-8d3b-452d-a6f9-6332cfb408f3,Nektar,Nektar,Rock
Shirley Caesar,5,exact_text,1.0,2bb81df0-e9e2-42ee-9708-d30b0c85d946,Shirley Caesar,Shirley Caesar,R&B
Yvonne Fair,5,exact_text,1.0,0333f705-90bb-4858-a8d3-ee1b3cb29143,Yvonne Fair,Yvonne Fair,R&B
Judy Cheeks,5,exact_text,1.0,26348c6b-16ab-4460-82c8-4490be11141e,Judy Cheeks,Judy Cheeks,"Electronic, R&B"
Debra Laws,5,exact_text,1.0,41ba646f-120c-4518-bdd7-d8379aae9326,Debra Laws,Debra Laws,R&B
Ultravox,5,exact_text,1.0,7e786a4c-c743-4713-9340-a6f12d8515d4,Ultravox,Ultravox,"Pop, Rock"
Rubber Rodeo,5,exact_text,1.0,35ee9b9d-aed7-4739-86a8-b97a7551a812,Rubber Rodeo,Rubber Rodeo,"Country, Rock"
Evelyn Thomas,5,exact_text,1.0,581d0ede-1cc9-4457-91f0-a5df738e9a31,Evelyn Thomas,Evelyn Thomas,"Pop, R&B"
UTFO,5,exact_text,1.0,848a1f71-c8b5-458b-8b05-a20ea1e962de,UTFO,UTFO,Hip-Hop
Julio Iglesias Featuring Stevie Wonder,5,exact_text,1.0,3be4099e-f180-4038-af84-ae18a09eab02,Julio Iglesias,Julio Iglesias,Pop
Midge Ure,5,exact_text,1.0,24cac374-29bd-499f-a0f8-72165d2f2f43,Midge Ure,Midge Ure,"Pop, Rock"
Funkdoobiest,5,exact_text,1.0,2a1a72fc-b9e1-40b2-823e-77c81b4b1062,Funkdoobiest,Funkdoobiest,Hip-Hop
Smif-N-Wessun,5,fuzzy,0.9167,6177f8df-469c-4e9d-a09f-524b29c4d849,Smif‐n‐Wessun,Smif‐n‐Wessun,Hip-Hop
Sammy Kershaw,5,exact_text,1.0,55815bb6-ed69-4e5b-83d8-5408b48254a5,Sammy Kershaw,Sammy Kershaw,Country
Pharoahe Monch,5,exact_text,1.0,a4d62ced-2f87-488a-9c76-ab88ea7a2cbf,Pharoahe Monch,Pharoahe Monch,Hip-Hop
St. Lunatics,5,exact_text,1.0,51da3924-90e9-41fb-be47-58f30176a101,St. Lunatics,St. Lunatics,Hip-Hop
Pastor Troy Featuring Ms. Jade,5,exact_text,1.0,a016df3e-736e-415d-8026-d4c15552bbc1,Pastor Troy,Pastor Troy,Hip-Hop
Dilated Peoples Featuring Kanye West,5,exact_text,1.0,c71abd83-9d66-4c7b-9f0d-c9c36e85a955,Dilated Peoples,Dilated Peoples,Hip-Hop
Remy Ma,5,exact_text,1.0,1e882508-f664-4abb-919a-8e266f2fad63,Remy Ma,Remy Ma,Hip-Hop
Don Omar,5,exact_text,1.0,afbdfac9-2955-4404-ae22-c08bf1c1b51e,Don Omar,Don Omar,Hip-Hop
Trent Tomlinson,5,exact_text,1.0,db67b3ae-42e8-4cb3-87ec-b0a9238ad12a,Trent Tomlinson,Trent Tomlinson,Country
Corbin Bleu,5,exact_text,1.0,393e3b99-a8dc-497c-81e7-f41f4fb49244,Corbin Bleu,Corbin Bleu,"Electronic, Pop, R&B"
DragonForce,5,exact_text,1.0,ef58d4c9-0d40-42ba-bfab-9186c1483edd,DragonForce,DragonForce,Rock
Melanie Martinez,5,exact_text,1.0,0df563ec-1a79-486e-a46d-5b9862a40311,Melanie Martinez,Melanie Martinez,"Electronic, Pop"
Jonas Blue Featuring Dakota,5,exact_text,1.0,17678771-5799-4017-851a-319f25b6948d,Jonas Blue,Jonas Blue,"Electronic, Pop"
Ben Rector,5,exact_text,1.0,9f478f13-554c-49fc-b5f6-fcf110010c39,Ben Rector,Ben Rector,"Country, Pop"
Galantis,5,exact_text,1.0,a7229e38-bab7-48c1-9f35-9b4c49738b0f,Galantis,Galantis,Electronic
Hey Violet,5,exact_text,1.0,dda7dcb6-154e-471e-a28d-6acbe11c7f2d,Hey Violet,Hey Violet,"Electronic, Pop, Rock"
Sofi Tukker Featuring NERVO| The Knocks & Alisa Ueno,5,exact_text,1.0,4ac723f4-8be8-4a0d-a3ae-d5dda20f0a9a,Sofi Tukker,Sofi Tukker,Electronic
Runaway June,5,exact_text,1.0,6edbfdce-57ec-4181-bdbd-ace81b52b694,Runaway June,Runaway June,Country
JENNIE,5,exact_text,1.0,779351de-0da5-4943-928b-495a3c40e8c0,JENNIE,JENNIE,"Hip-Hop, Pop, R&B"
Ariana Grande & Cynthia Erivo,5,exact_text,1.0,818493bd-e032-4927-94b5-c639c9afcbb2,Ariana Grande & Cynthia Erivo,Ariana Grande & Cynthia Erivo,"Pop, R&B"
Augie Rios,4,exact_text,1.0,03a62df3-6ca1-4edc-9daa-cf6cae086f3c,Augie Rios,Augie Rios,"Pop, Rock"
Bobby Vee and The Shadows,4,exact_text,1.0,d9bb20bc-9716-4087-be76-59251224e115,Bobby Vee & The Shadows,Bobby Vee & The Shadows,"Pop, Rock"
Mitch Miller,4,exact_text,1.0,99f8c41c-4edc-433c-8620-5e9b90f3c084,Mitch Miller,Mitch Miller,Pop
Frankie Lymon,4,exact_text,1.0,8e4bd349-122c-4490-b33e-d556d9824124,Frankie Lymon,Frankie Lymon,"Pop, R&B, Rock"
Otis Williams And His Charms,4,fuzzy,0.9286,30e81941-562a-4342-9d62-246cc9cf29bd,Otis Williams & the Charms,Otis Williams & the Charms,R&B
Rockin' Rebels,4,exact_text,1.0,79913806-c9ef-4f8a-8c40-2a5cd9a53ddc,Rockin' Rebels,Rockin' Rebels,Rock
Lee Morgan,4,exact_text,1.0,a1235272-3650-4ed7-9317-5a55a08701ec,Lee Morgan,Lee Morgan,Jazz
Dallas Frazier,4,exact_text,1.0,66902918-02fa-4a00-aaab-a4c37a3751ac,Dallas Frazier,Dallas Frazier,Country
Lou Donaldson,4,exact_text,1.0,db147d97-f5cf-4e80-9e1a-08ddcb1d0bf8,Lou Donaldson,Lou Donaldson,Jazz
Porter Wagoner,4,exact_text,1.0,942123a3-df28-463f-9f6e-202b69b8e253,Porter Wagoner,Porter Wagoner,R&B
MC5,4,exact_text,1.0,08b736bb-1c82-40b4-8b0b-49e2182a067a,MC5,MC5,Rock
Mavis Staples,4,exact_text,1.0,04f57a2d-2449-400e-8fff-5b1c5af9560b,Mavis Staples,Mavis Staples,R&B
Ballin' Jack,4,exact_text,1.0,611a5ad0-593a-4dbf-a628-56b65d6928ed,Ballin’ Jack,Ballin’ Jack,Rock
Ronnie Spector,4,exact_text,1.0,e0718a77-e7a0-4602-9592-a0d8d4764c32,Ronnie Spector,Ronnie Spector,"Pop, Rock"
Drupi,4,exact_text,1.0,a29d86de-91d5-46f4-b017-c28580b02cec,Drupi,Drupi,Rock
Dorothy Norwood,4,exact_text,1.0,387ed135-0389-4dbb-88cf-52ba1d780a4d,Dorothy Norwood,Dorothy Norwood,R&B
Randy Edelman,4,exact_text,1.0,7cbdfc61-30a9-4f17-b2fc-dcae3757adba,Randy Edelman,Randy Edelman,Pop
Houston Person,4,exact_text,1.0,88dce64c-3e5e-4c2a-b82c-4fb391ea8afe,Houston Person,Houston Person,Jazz
Wendy Waldman,4,exact_text,1.0,8f5ddbbf-445c-40d6-b2de-f7127057de46,Wendy Waldman,Wendy Waldman,Country
Southside Johnny & The Asbury Jukes,4,exact_text,1.0,d7bc97fb-4bd3-453b-98a1-9081f89c52f0,Southside Johnny & The Asbury Jukes,Southside Johnny & The Asbury Jukes,"Jazz, R&B, Rock"
Ellen Foley,4,exact_text,1.0,cebef2c4-a8b1-4c02-b4e1-1fd60a8e4af3,Ellen Foley,Ellen Foley,Rock
Peter Tosh,4,exact_text,1.0,7db6aae5-6644-4513-9bfc-ca2e79d4469c,Peter Tosh,Peter Tosh,Country
Julian Cope,4,exact_text,1.0,09d878d8-bc2e-4d04-b4aa-57ab614f93ab,Julian Cope,Julian Cope,Rock
Mica Paris,4,exact_text,1.0,8e999f06-978a-4bff-8f18-9832403c1da6,Mica Paris,Mica Paris,"Jazz, R&B"
Sinitta,4,exact_text,1.0,3cd38610-cab5-4d8b-8bd8-68d76b95a461,Sinitta,Sinitta,"Pop, R&B"
Jimmy Somerville,4,exact_text,1.0,09bc57df-6fc7-40f7-b7e6-2261481f801e,Jimmy Somerville,Jimmy Somerville,Electronic
Betty Boo,4,exact_text,1.0,b00ad5ac-6169-45cb-9a58-59eaed1d6e69,Betty Boo,Betty Boo,"Hip-Hop, Pop"
Eric B. & Rakim,4,exact_text,1.0,925228de-bbe5-4c7b-b76f-78e382ec9148,Eric B. & Rakim,Eric B. & Rakim,Hip-Hop
MC Ren,4,exact_text,1.0,a6f5f408-e37e-444a-a0dc-ea41a152dfcf,MC Ren,MC Ren,Hip-Hop
Rayvon,4,exact_text,1.0,991b7af2-d245-4533-bcfa-9b52cda62519,Rayvon,Rayvon,Country
Brady Seals,4,exact_text,1.0,3fdb5ffd-4bd5-45b4-9380-1d220ae7555b,Brady Seals,Brady Seals,Country
Brooklyn Bounce,4,exact_text,1.0,d0e2adbb-6b1c-4631-aa42-32462fdc2493,Brooklyn Bounce,Brooklyn Bounce,Electronic
Ms. Jade,4,exact_text,1.0,43de6887-21d9-4849-b9da-b592d1db9237,Ms. Jade,Ms. Jade,Hip-Hop
TRUSTcompany,4,exact_text,1.0,6ae8c8fe-143b-4386-882e-eb23a331f318,TRUSTcompany,TRUSTcompany,Rock
Maria Mena,4,exact_text,1.0,88679ca2-2080-4cea-8669-41ab4b8d865d,Maria Mena,Maria Mena,"Country, Pop, Rock"
Mudvayne,4,exact_text,1.0,f1c8da15-b408-4149-b863-f1cbe9971f19,Mudvayne,Mudvayne,Rock
Matt McAndrew,4,exact_text,1.0,b757ff7a-742f-4c05-926b-af2d8ee6cd29,Matt McAndrew,Matt McAndrew,"Pop, R&B, Rock"
Nate Ruess,4,exact_text,1.0,a049a513-f794-4b8d-8c3a-f106cfd22841,Nate Ruess,Nate Ruess,"Pop, Rock"
Lord Huron,4,exact_text,1.0,51c76d97-0635-433c-b26d-66beb81657f8,Lord Huron,Lord Huron,"Country, Rock"
Pusha T,4,exact_text,1.0,14ecd19f-7121-4192-8549-e5056241a42f,Pusha T,Pusha T,Hip-Hop
RealestK,4,exact_text,1.0,6cc07d10-d725-4a42-b6c2-4e8498ab3509,RealestK,RealestK,R&B
Mac DeMarco,4,exact_text,1.0,f2492c31-54a8-4347-a1fc-f81f72873bbf,Mac DeMarco,Mac DeMarco,Rock
Ozuna Featuring Feid,4,exact_text,1.0,f2651b63-a44d-4d1d-ba64-d981d971ecd1,Ozuna,Ozuna,"Hip-Hop, Pop"
Dominic Fike,4,exact_text,1.0,e337c918-098f-418e-97a2-81dc224b1bf9,Dominic Fike,Dominic Fike,"Pop, Rock"
Cris Mj,4,exact_text,1.0,a89326cc-8fb3-4cdd-9fc6-69386e95cbd2,Cris MJ,Cris MJ,Hip-Hop
Stan Freberg,3,exact_text,1.0,04190e55-fc9d-4552-843c-0a2610a0ced8,Stan Freberg,Stan Freberg,"Jazz, Pop"
Huelyn Duvall,3,exact_text,1.0,99baf42f-0e15-459c-a64a-83d305338315,Huelyn Duvall,Huelyn Duvall,Rock
Rusty York,3,exact_text,1.0,3e57fee0-275d-455d-9144-ce2c870b658a,Rusty York,Rusty York,"Country, Rock"
Rosemary Clooney,3,exact_text,1.0,b6f69ada-cb4f-4083-913f-a00f47bfbe4b,Rosemary Clooney,Rosemary Clooney,Pop
Bing Crosby,3,exact_text,1.0,2437980f-513a-44fc-80f1-b90d9d7fcf8f,Bing Crosby,Bing Crosby,"Jazz, Pop"
Edith Piaf,3,exact_text,1.0,4f8ef4a3-40fa-46b5-8773-97686a8424f4,Édith Piaf,Édith Piaf,Pop
Junior Parker,3,exact_text,1.0,79bd0f86-95f0-4e2b-806f-7d78640cf683,Junior Parker,Junior Parker,"Jazz, R&B"
Phyllis McGuire,3,exact_text,1.0,19c6cc12-7167-4e0e-9473-0815d77ea902,Phyllis McGuire,Phyllis McGuire,Pop
Cab Calloway,3,exact_text,1.0,315bd083-892b-4e76-a9f0-91a7408168fc,Cab Calloway,Cab Calloway,Jazz
Ellie Greenwich,3,exact_text,1.0,4c857e19-d9bb-460e-b3ec-2d1ea24c3247,Ellie Greenwich,Ellie Greenwich,"Pop, Rock"
Otis Clay,3,exact_text,1.0,566c5190-cbec-41d0-822d-883f6ac61695,Otis Clay,Otis Clay,"Jazz, R&B"
John Mayall,3,exact_text,1.0,18c1e06b-fe76-4802-b070-53a2f6b707bd,John Mayall,John Mayall,"Jazz, Rock"
King Crimson,3,exact_text,1.0,b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,King Crimson,King Crimson,Rock
Apollo 100,3,exact_text,1.0,f022fc87-1831-40ad-844a-d2a1596e1209,Apollo 100,Apollo 100,"Pop, Rock"
Billy Thunderkloud & The Chieftones,3,exact_text,1.0,b0301f5d-252e-43c1-ab72-1947eb747012,Billy Thunderkloud And The Chieftones,Billy Thunderkloud And The Chieftones,Country
Steve Harley And Cockney Rebel,3,exact_text,1.0,9a07b4ae-7c2f-4473-b019-c63c3d5db45c,Steve Harley & Cockney Rebel,Steve Harley & Cockney Rebel,"Pop, Rock"
Santa Esmeralda,3,exact_text,1.0,b233a9a9-2538-4c5b-986a-5843650e2611,Santa Esmeralda,Santa Esmeralda,"Pop, R&B"
Vaughan Mason And Crew,3,exact_text,1.0,bfb35d28-432c-42d5-993e-68e1b8999b43,Vaughan Mason & Crew,Vaughan Mason & Crew,"Pop, R&B"
Lani Hall,3,exact_text,1.0,f7b4213c-d766-47d4-80c7-d6de66380f30,Lani Hall,Lani Hall,"Jazz, Pop"
Shamus M'Cool,3,exact_text,1.0,c6b393a5-28f1-4545-a7d2-85f4607a40f6,Shamus M'Cool,Shamus M'Cool,Country
Tiggi Clay,3,exact_text,1.0,6c45518a-4410-40e3-940c-feaea8294824,Tiggi Clay,Tiggi Clay,"Jazz, R&B, Rock"
Jeff Lynne,3,exact_text,1.0,372304d0-5e6a-4030-bc2b-09bdb0ee8abb,Jeff Lynne,Jeff Lynne,"Pop, Rock"
Whodini,3,exact_text,1.0,1cc9fbfc-6221-409f-ac5a-b9373b1f192f,Whodini,Whodini,"Electronic, Hip-Hop"
Nile Rodgers,3,exact_text,1.0,c6d571dd-c0ae-4ac8-9500-780b1b9b25e5,Nile Rodgers,Nile Rodgers,"Electronic, Pop, R&B, Rock"
Transvision Vamp,3,exact_text,1.0,968f61f8-c6e1-400a-95cb-114c9d67dd8e,Transvision Vamp,Transvision Vamp,"Pop, Rock"
Gary Moore,3,exact_text,1.0,a8806b5c-3ee0-4277-94d3-1a5427a7707c,Gary Moore,Gary Moore,"Jazz, Rock"
Slick Rick,3,exact_text,1.0,486af4f0-a79b-468f-be73-527cd4caf6ea,Slick Rick,Slick Rick,Hip-Hop
Amel Larrieux,3,exact_text,1.0,a5dbe358-13c1-42f8-872f-f63a551fcf93,Amel Larrieux,Amel Larrieux,"Jazz, R&B"
Anastacia,3,exact_text,1.0,d3b2bec4-b70e-460e-b433-a865ceac2de8,Anastacia,Anastacia,"Pop, R&B"
Smokie Norful,3,exact_text,1.0,a66ab26a-ea04-4134-ae67-97e64d33f6fe,Smokie Norful,Smokie Norful,R&B
Ben Folds,3,exact_text,1.0,51b7f46f-6c0f-46f2-9496-08c9ec2624d4,Ben Folds,Ben Folds,"Pop, Rock"
Day26,3,exact_text,1.0,ce21c231-7e3f-4817-8c1c-a8b4c180388c,DAY26,DAY26,R&B
Chrisette Michele,3,exact_text,1.0,197db30d-0886-41ad-908e-c9dd70e62739,Chrisette Michele,Chrisette Michele,"Hip-Hop, Jazz, R&B"
Vicci Martinez,3,exact_text,1.0,6aabc385-f85b-4c98-8f68-684891a44c81,Vicci Martinez,Vicci Martinez,"Pop, Rock"
Pistol Annies,3,exact_text,1.0,c8b457e5-cfb7-42bf-99a2-af151867f6cc,Pistol Annies,Pistol Annies,Country
Emblem3,3,exact_text,1.0,2ff61fb7-cf59-4a82-a15c-fa24dc8b16d0,Emblem3,Emblem3,"Pop, Rock"
Christina Grimmie,3,exact_text,1.0,94d40ba7-2b35-48ae-86f1-66ea06102693,Christina Grimmie,Christina Grimmie,Pop
Jacob Sartorius,3,exact_text,1.0,d5c4569c-1ba2-44fd-861c-8e4bbc43ab56,Jacob Sartorius,Jacob Sartorius,Pop
Baby Keem,3,exact_text,1.0,81d12ca7-5b89-4d21-8736-860b7400b4eb,Baby Keem,Baby Keem,Hip-Hop
Stray Kids,3,exact_text,1.0,142b343d-bf5a-428c-a64f-6d1a7566bbe9,Stray Kids,Stray Kids,"Electronic, Hip-Hop, Pop"
Le Sserafim,3,exact_text,1.0,1ee37742-1e3d-4e61-84d2-bc85f4c1459a,LE SSERAFIM,LE SSERAFIM,Pop
Tame Impala,3,exact_text,1.0,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,Tame Impala,"Electronic, Pop, Rock"
Gerry Granahan,2,exact_text,1.0,5b48dd77-81c6-45f0-897c-96c8322cb95f,Gerry Granahan,Gerry Granahan,"Pop, R&B, Rock"
Warren Storm,2,exact_text,1.0,4c2bef45-237f-4d20-bdeb-beda8850e1f8,Warren Storm,Warren Storm,"Country, R&B"
Nappy Brown,2,exact_text,1.0,8f9fe421-4255-485e-8180-638fbe1f3401,Nappy Brown,Nappy Brown,"Jazz, R&B"
Vaughn Monroe,2,exact_text,1.0,f6c901bc-145f-4075-b07f-ed9b93b3e6c3,Vaughn Monroe,Vaughn Monroe,"Jazz, Pop"
Carl Perkins,2,exact_text,1.0,068bd7ab-c38e-4fae-8ed2-cb0c153ed68f,Carl Perkins,Carl Perkins,"Country, Rock"
Hawkshaw Hawkins,2,exact_text,1.0,2a233c17-72e1-4da0-b7df-99da708f518c,Hawkshaw Hawkins,Hawkshaw Hawkins,Country
Clyde Stacy,2,exact_text,1.0,e4129f63-feef-42c9-b047-54a3098050c8,Clyde Stacy,Clyde Stacy,Rock
Valadiers,2,exact_normalized,1.0,72eb153e-d3a9-4c3d-9f22-54ccacae1b93,The Valadiers,The Valadiers,R&B
Bobby Vee and The Crickets,2,exact_text,1.0,e70aabd5-c9c2-40cb-b92f-af0893a0b58f,Bobby Vee & The Crickets,Bobby Vee & The Crickets,"Pop, Rock"
Lena Horne,2,exact_text,1.0,0031bc7a-1b6f-4620-99db-5202405b0749,Lena Horne,Lena Horne,"Pop, R&B"
