listener_artist,chart_appearances,match_type,match_score,mbid,artist_mb,matched_name
O'Bryan,9,fuzzy,0.9231,077b59a9-926f-4ed2-ac88-243d9e76c3ae,O’Bryan,O’Bryan
Walter Murphy,9,exact_text,1.0,c48af196-bab1-4505-9256-0922adac0fe2,Walter Murphy,Walter Murphy
Wall Of Voodoo,9,exact_text,1.0,1154b8aa-1cc1-4b01-afff-eca45ae590fa,Wall of Voodoo,Wall of Voodoo
Klique,9,exact_text,1.0,cdfb097f-d735-47b0-9f63-46889eaab9b3,Klique,Klique
Cherelle,9,exact_text,1.0,cbba650d-356e-407f-a63d-6e66bebfa6cb,Cherelle,Cherelle
Carol Lynn Townes,9,exact_text,1.0,8da001e0-4551-4930-add5-352fc9764893,Carol Lynn Townes,Carol Lynn Townes
Nick Lowe And His Cowboy Outfit,9,exact_text,1.0,a09b39f1-5b08-4e6e-bf24-d9180e0d8182,Nick Lowe and His Cowboy Outfit,Nick Lowe and His Cowboy Outfit
Peter Murphy,9,exact_text,1.0,b78346af-e3ce-4b36-a0d5-032414de8a27,Peter Murphy,Peter Murphy
The London Quireboys,9,exact_text,1.0,4209054c-964e-4988-ae97-315aec697528,The London Quireboys,The London Quireboys
D'zyre,9,exact_text,1.0,84262acd-a16a-45e0-9ed5-f65851d9befb,D'Zyre,D'Zyre
B.G. The Prince Of Rap,9,exact_text,1.0,bbb8da7a-3e9e-4e23-972b-d7893beba806,B.G. The Prince of Rap,B.G. The Prince of Rap
Jordy,9,exact_text,1.0,7565450e-0d8d-488a-a9cd-4ed57baba586,JORDY,JORDY
Souls Of Mischief,9,exact_text,1.0,7b61cf8f-c042-4bd4-b64a-25cb40f3dd50,Souls of Mischief,Souls of Mischief
Doug Stone,9,exact_text,1.0,0446078e-3898-4a6a-813f-3247b95d0b0a,Doug Stone,Doug Stone
Da Youngsta's,9,fuzzy,0.96,0cd4b62f-f9eb-4f3c-811e-432bd40e83d6,Da Youngsta’s,Da Youngsta’s
Portishead,9,exact_text,1.0,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,Portishead,Portishead
Twinz,9,exact_text,1.0,bd9599df-e57f-42a3-9281-6e7d36779a06,Twinz,Twinz
Edwyn Collins,9,exact_text,1.0,14c0c282-e0c1-46fe-acd1-9a015ba721c5,Edwyn Collins,Edwyn Collins
Devone,9,exact_text,1.0,b3f4fbb3-5a60-448f-88a4-236975df77fd,Devoné,Devoné
Mindy McCready,9,exact_text,1.0,05950280-7d03-4816-aecb-438c9e4cb312,Mindy McCready,Mindy McCready
Coo Coo Cal,9,exact_text,1.0,6eedcf4f-2238-4561-9201-0563c1bcb35a,Coo Coo Cal,Coo Coo Cal
Las Ketchup,9,exact_text,1.0,5c6f6348-15b5-4eb5-a8ae-d8a3ee3354a1,Las Ketchup,Las Ketchup
Killer Mike Featuring Big Boi,9,exact_text,1.0,47864525-aea7-439a-800f-17c57e51cbcc,Killer Mike,Killer Mike
Jane's Addiction,9,fuzzy,0.9677,e3434cc7-d348-491a-9dc8-325af3d9086d,Jane’s Addiction,Jane’s Addiction
Bad Boy's Da Band,9,fuzzy,0.9697,ba159cce-488d-4186-92ef-6090ef6a4c48,Bad Boy’s Da Band,Bad Boy’s Da Band
Wisin & Yandel,9,exact_text,1.0,3deeb747-c228-4d33-9892-f0aa081783c3,Wisin & Yandel,Wisin & Yandel
RBD,9,exact_text,1.0,5bae9c05-fabd-420f-b806-c5b8ba88bd7e,RBD,RBD
Thriving Ivory,9,exact_text,1.0,2017e87a-60f7-46d7-b2bc-8c4ad5e14bfd,Thriving Ivory,Thriving Ivory
Spose,9,exact_text,1.0,c27fb8a7-396f-4727-8101-3e8c91df8982,Spose,Spose
Bandit Gang Marco Featuring Dro,9,exact_text,1.0,ab6d7530-f7f9-409e-8d2c-8ccf14a9ea41,Bandit Gang Marco,Bandit Gang Marco
BROCKHAMPTON,9,exact_text,1.0,3ac96b4c-4f42-48c8-b793-84dbf54d7ac6,BROCKHAMPTON,BROCKHAMPTON
42 Dugg Featuring Future,9,exact_text,1.0,4214aa04-64b0-442a-982b-0560e6d3a5bd,42 Dugg,42 Dugg
$uicideboy$,9,exact_text,1.0,ef326b3d-61f0-4379-aca0-21237d696d63,$uicideboy$,$uicideboy$
Ty Myers,9,exact_text,1.0,4b37e8d8-af26-438b-9ec9-bd5c0d4c91d6,Ty Myers,Ty Myers
Dareyes de La Sierra,9,exact_text,1.0,5f08d634-2080-4166-b006-de456009f43f,Dareyes de la Sierra,Dareyes de la Sierra
Gavin Adcock,9,exact_text,1.0,4a75faf4-995d-42dd-88b6-e5ff2d61e791,Gavin Adcock,Gavin Adcock
The Rinky-Dinks,8,exact_normalized,1.0,b2eab810-e076-4b8e-8f1f-505aa1af10f3,Rinky Dinks,Rinky Dinks
Boots Brown And His Blockbusters,8,exact_text,1.0,e7d4239a-6225-49dd-8917-55ee0caef8c9,Boots Brown & His Blockbusters,Boots Brown & His Blockbusters
Enoch Light & The Light Brigade,8,exact_text,1.0,8406ee17-d3a5-429e-a321-c80c5e1f997b,Enoch Light and the Light Brigade,Enoch Light and the Light Brigade
The Wild-Cats,8,exact_normalized,1.0,5e08a7ae-d0ed-4dff-a2e5-d0bcfacee3d8,WILD CATS,WILD CATS
The Rockin R's,8,fuzzy,0.963,1501dc6d-de7d-47b1-92fc-dcc23483c6e2,The Rockin’ R’s,The Rockin’ R’s
Dean & Marc,8,exact_text,1.0,af8fea8e-89ff-4f8c-9ab8-5488a540192e,Dean & Marc,Dean & Marc
Bob McFadden And Dor,8,exact_text,1.0,b5eafddb-04c9-4ef2-90e5-3f705e87209b,Bob McFadden & Dor,Bob McFadden & Dor
Willy Alberti,8,exact_text,1.0,60bbc45a-a4d2-4aaa-815a-a27d4770b889,Willy Alberti,Willy Alberti
Marty Wilde,8,exact_text,1.0,ffbd09fd-30ca-4941-8e83-968c31076891,Marty Wilde,Marty Wilde
Les Compagnons De La Chanson,8,exact_text,1.0,90e0ff46-74aa-48c2-b8de-919f2e6202e6,Les Compagnons de la Chanson,Les Compagnons de la Chanson
David Carroll And His Orchestra,8,exact_text,1.0,5ac246c9-ef06-4e2f-b14c-16bc90188e32,David Carroll and His Orchestra,David Carroll and His Orchestra
Jerry Murad's Harmonicats,8,fuzzy,0.9796,a2e47a2a-40b3-43e8-9d1f-3ce29510db17,Jerry Murad’s Harmonicats,Jerry Murad’s Harmonicats
Philip Upchurch Combo,8,fuzzy,0.95,a787922f-4a7b-4cf1-afc7-8c5ceef697cf,Phil Upchurch Combo,Phil Upchurch Combo
Rick And The Keens,8,exact_text,1.0,00311bb4-b1ab-460b-ab80-845fe47974a8,Rick and the Keens,Rick and the Keens
Karl Hammel| Jr.,8,exact_text,1.0,932d15cc-a685-40c9-aa16-54d5cb5cf32c,Karl Hammel Jr.,Karl Hammel Jr.
Al Casey Combo,8,exact_text,1.0,c961bd37-a825-4a2a-9ac1-d79e376b76b6,Al Casey Combo,Al Casey Combo
Teddy & The Twilights,8,exact_text,1.0,757d8ac0-b31a-4f41-aefe-f933ea25dee7,Teddy & the Twilights,Teddy & the Twilights
Marion Worth,8,exact_text,1.0,92fc407f-cc3f-43a6-98ad-617d7139f54a,Marion Worth,Marion Worth
Billy Abbott And The Jewels,8,exact_text,1.0,f7ebcf3d-0061-46fb-ac28-af1ff6d36340,Billy Abbott & The Jewels,Billy Abbott & The Jewels
Jimmy Durante,8,exact_text,1.0,c4c8a72e-a518-48ba-bd59-c27ea6f8d932,Jimmy Durante,Jimmy Durante
Donald Jenkins & The Delighters,8,exact_text,1.0,e0102d5c-c119-4a8a-8b0e-cb6120e76627,Donald Jenkins & The Delighters,Donald Jenkins & The Delighters
The David Rockingham Trio,8,exact_text,1.0,eaf339b7-02da-462c-97a1-3f877abd80b2,The David Rockingham Trio,The David Rockingham Trio
Pete Seeger,8,exact_text,1.0,af18a9bc-e4ab-4068-9489-b64e8186fcf1,Pete Seeger,Pete Seeger
Bruce & Terry,8,exact_text,1.0,4472b809-dff7-413c-94ca-c498052c62dc,Bruce & Terry,Bruce & Terry
Lucille Starr,8,exact_text,1.0,71b29def-bf79-4a06-bb1f-7210d505805c,Lucille Starr,Lucille Starr
Harold Betters,8,exact_text,1.0,d5291b4c-4a60-495c-82dc-71446c3e9423,Harold Betters,Harold Betters
Tom and Jerrio,8,exact_text,1.0,494e882b-9246-4ab1-87bf-76d1e3bc088e,Tom & Jerrio,Tom & Jerrio
Little Caesar And The Consuls,8,exact_text,1.0,9779ab70-a42d-41ef-9b9e-8326f53d3c4a,Little Caesar and The Consuls,Little Caesar and The Consuls
The Jive Five,8,exact_text,1.0,785c3850-b603-4adc-880c-1365e85e5e4c,The Jive Five,The Jive Five
Neal Hefti,8,exact_text,1.0,75770f14-cbe0-4b06-8825-14797098ff2a,Neal Hefti,Neal Hefti
The Buena Vistas,8,exact_text,1.0,da127b87-093e-457f-87b7-2bd92686b1f8,The Buena Vistas,The Buena Vistas
The Young Holt Trio,8,exact_text,1.0,19931bbe-ba71-4c22-9d15-a001b0cb418c,The Young Holt Trio,The Young Holt Trio
Don And The Goodtimes,8,exact_text,1.0,bd836728-4c89-4578-88e4-82cc88b6f5ae,Don & the Goodtimes,Don & the Goodtimes
Pieces Of Eight,8,exact_text,1.0,218f09fb-71b0-4eaf-8dfa-8f7681d6d1a2,Pieces of Eight,Pieces of Eight
Erma Franklin,8,exact_text,1.0,4ba12614-fcce-462b-8784-8dd1a92fbf2b,Erma Franklin,Erma Franklin
The Balloon Farm,8,exact_text,1.0,9a08b84c-27fc-45e3-8057-ea0e908841bc,The Balloon Farm,The Balloon Farm
Pigmeat Markham,8,exact_text,1.0,ab7b5fd5-0c90-4a31-a4f1-220d298c8167,Pigmeat Markham,Pigmeat Markham
The Cherry People,8,exact_normalized,1.0,515fec15-41fa-4def-a3d6-6c83663dbcc5,Cherry People,Cherry People
Jerry Jeff Walker,8,exact_text,1.0,3faa019a-ad91-4ddf-87d5-fdcbdfd8327c,Jerry Jeff Walker,Jerry Jeff Walker
Paul Mauriat,8,exact_text,1.0,87496c04-c857-4bd5-b86b-345129a1be63,Paul Mauriat,Paul Mauriat
Thee Prophets,8,exact_text,1.0,b56066ff-02d4-4176-bcfd-ed0ef3761fb0,Thee Prophets,Thee Prophets
Bert Sommer,8,exact_text,1.0,74c27726-4f07-4adc-8f6d-1f6351c967b3,Bert Sommer,Bert Sommer
Gypsy,8,exact_text,1.0,d5d04844-1c1c-41cc-9287-ebd2ab14e64e,Gypsy,Gypsy
Whatnauts,8,exact_normalized,1.0,86c0f463-b054-4b10-a204-cdcc6538c7f5,The Whatnauts,The Whatnauts
Joy Of Cooking,8,exact_text,1.0,d4639f0c-298b-4151-a53d-2fe49cd3e3bf,Joy of Cooking,Joy of Cooking
Waldo De Los Rios,8,exact_text,1.0,e8c890bc-0bc2-4c27-ba4b-11e6ab01a24b,Waldo de los Ríos,Waldo de los Ríos
Michel Legrand,8,exact_text,1.0,2c330f54-9245-488b-b678-dc8a236d06b3,Michel Legrand,Michel Legrand
The James Brown Soul Train,8,exact_text,1.0,a225c3ef-910e-4fad-8ccf-e53ca38ec6de,The James Brown Soul Train,The James Brown Soul Train
Peter Skellern,8,exact_text,1.0,ac550643-5f8a-4d0d-a3e0-d5969b9b641c,Peter Skellern,Peter Skellern
Tufano & Giammarese,8,exact_text,1.0,68feea9c-cd16-4198-b807-38cc5c65d7fc,Tufano & Giammarese,Tufano & Giammarese
Nino Tempo And 5th Ave. Sax,8,exact_text,1.0,d632e238-fa2b-4335-91fa-b25f38659425,Nino Tempo & 5th Ave. Sax,Nino Tempo & 5th Ave. Sax
Splinter,8,exact_text,1.0,188d3b20-81db-4f94-9134-3caca3b780a2,Splinter,Splinter
Boomer Castleman,8,exact_text,1.0,bfe08a57-6fdf-4154-9b5d-3f0b77ce11ec,Boomer Castleman,Boomer Castleman
Soul Train Gang,8,exact_text,1.0,15270173-2c5c-4575-b14a-c9ca5e236e2b,Soul Train Gang,Soul Train Gang
The Real Thing,8,exact_text,1.0,71668e88-208d-410f-ac5f-7a54ebee26cf,The Real Thing,The Real Thing
Michael Franks,8,exact_text,1.0,8e9b8133-0592-4699-aec1-2f4dccdc93e5,Michael Franks,Michael Franks
Sherbet,8,exact_text,1.0,462bd7fb-5be2-43e7-8d1d-177419620dbe,Sherbet,Sherbet
Mother's Finest,8,fuzzy,0.9655,7b38a145-7137-4c61-8d04-89ade521a6fc,Mother’s Finest,Mother’s Finest
Graham Parker And The Rumour,8,exact_text,1.0,c4e861e5-42d5-4d9c-ac84-4862ed12f585,Graham Parker & The Rumour,Graham Parker & The Rumour
Kellee Patterson,8,exact_text,1.0,b4688214-ee49-441d-ae53-b02ca9c6de2c,Kellee Patterson,Kellee Patterson
Eloise Laws,8,exact_text,1.0,5b6d7100-ffeb-45d4-a98a-087b760f493b,Eloise Laws,Eloise Laws
Doucette,8,exact_text,1.0,f357e0fc-db20-4362-a348-796d46e88e09,Doucette,Doucette
Kristy And Jimmy McNichol,8,exact_text,1.0,1c97f70b-8689-4a1b-97d1-f35251e056aa,Kristy & Jimmy McNichol,Kristy & Jimmy McNichol
Trooper,8,exact_text,1.0,5a85b5d9-5e6b-436c-9e13-a1cda395eb95,Trooper,Trooper
Gene Simmons,8,exact_text,1.0,96a1182f-e8e6-4df6-a811-82cb67d4565c,Gene Simmons,Gene Simmons
Third World,8,exact_text,1.0,a9355030-319f-4d1b-8798-adaf43f85112,Third World,Third World
The Marc Tanner Band,8,exact_text,1.0,ada7ac11-69d0-4792-bcaf-25ef0068643d,The Marc Tanner Band,The Marc Tanner Band
Errol Sober,8,exact_text,1.0,7ea09e19-8c80-45ea-9fe3-fb346e831a6f,Errol Sober,Errol Sober
Fern Kinney,8,exact_text,1.0,b97d3b5f-f939-4559-9782-5890a9b64963,Fern Kinney,Fern Kinney
Korona,8,exact_text,1.0,c78d52ec-1568-4b8d-b571-b637e2893e77,Korona,Korona
Russ Ballard,8,exact_text,1.0,f0bea941-5c7e-4253-ad43-5ba3c5a5f14d,Russ Ballard,Russ Ballard
Lenore O'malley,8,exact_text,1.0,8caa978b-8f1c-471e-9480-15555f473b38,Lenore O'Malley,Lenore O'Malley
Lakeside,8,exact_text,1.0,4e2dc6e4-1808-4850-8e97-df7ea8007f39,Lakeside,Lakeside
The Joe Chemay Band,8,exact_text,1.0,40b49000-0607-469c-a5c3-b9fcb264ec47,The Joe Chemay Band,The Joe Chemay Band
Larry Carlton,8,exact_text,1.0,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,Larry Carlton,Larry Carlton
The Boys Band,8,exact_normalized,1.0,651f0ab3-32cf-484e-bb56-0191065302ff,Boys Band,Boys Band
Axe,8,exact_text,1.0,b25cc6f7-0fd6-420f-96ff-6dcd4d24075e,Axe,Axe
Toronto,8,exact_text,1.0,1cadcedf-1a72-4071-bf24-54b03fa36d2f,Toronto,Toronto
Yaz,8,exact_text,1.0,19c9c003-5239-4d29-9c89-42f1d03c90d9,YAZ,YAZ
Unipop,8,exact_text,1.0,23c82168-4611-44ea-8af7-3ddcf189d4fd,Unipop,Unipop
Yazoo,8,exact_text,1.0,42922db2-2e80-44b8-9cdf-0b3a6634c124,Yazoo,Yazoo
Zebra,8,exact_text,1.0,b3b2dbfc-8f8f-4a40-b61a-983541c3eea3,Zebra,Zebra
Industry,8,exact_text,1.0,760aa9e5-d657-4c94-810d-a1b621fc30d3,Industry,Industry
Rodney Dangerfield,8,exact_text,1.0,65b57988-9e79-4fd4-b42a-ffa8a1cce111,Rodney Dangerfield,Rodney Dangerfield
Twilight 22,8,exact_text,1.0,68806e7e-8952-4c29-9481-f3470da10106,Twilight 22,Twilight 22
LaToya Jackson,8,exact_text,1.0,7a0a724b-6c98-4a7a-9991-2faf659d3f8b,LaToya Jackson,LaToya Jackson
Orion The Hunter,8,exact_text,1.0,d517a566-ee41-452b-b559-1facc2161ed0,Orion the Hunter,Orion the Hunter
George Thorogood & The Destroyers,8,exact_text,1.0,bc01f01c-a401-40d8-9472-b377ac33af05,George Thorogood & the Destroyers,George Thorogood & the Destroyers
Marillion,8,exact_text,1.0,1932f5b6-0b7b-4050-b1df-833ca89e5f44,Marillion,Marillion
Voices Of America,8,exact_text,1.0,17908d75-6e65-42eb-ae00-e241619d47a4,Voices of America,Voices of America
Emerson| Lake & Powell,8,exact_text,1.0,9a78e16a-2e3b-44b5-8aee-4546f4f4177f,"Emerson, Lake & Powell","Emerson, Lake & Powell"
Limited Warranty,8,exact_text,1.0,a40bbaf7-cbf3-42f4-bdaf-addc8b407051,Limited Warranty,Limited Warranty
Eight Seconds,8,exact_text,1.0,57caa57e-e029-429e-a85a-67afae12d453,Eight Seconds,Eight Seconds
Michelle Shocked,8,exact_text,1.0,e2f41b6e-7045-44e8-86bf-deee758532e2,Michelle Shocked,Michelle Shocked
Marc Almond,8,exact_text,1.0,d67e6b0a-d2c6-4e4a-ba30-7834701535a1,Marc Almond,Marc Almond
Adrian Belew,8,exact_text,1.0,73c3f499-60e2-44e1-81dd-7fe2191461fa,Adrian Belew,Adrian Belew
Vesta,8,exact_text,1.0,30518945-1726-4094-8a9f-898803fb1c21,Vesta,Vesta
John Farnham,8,exact_text,1.0,3b81f816-bdcb-42d0-a0dd-1aa4fc4e19ec,John Farnham,John Farnham
Jellyfish,8,exact_text,1.0,e3087942-a74b-4623-9349-d22cde0a9ad5,Jellyfish,Jellyfish
Lonnie Gordon,8,exact_text,1.0,7988bfdd-305f-463f-9e23-0fd2b81b830e,Lonnie Gordon,Lonnie Gordon
Ex-Girlfriend,8,fuzzy,0.96,a5b3dbe5-c825-40b0-a987-a73e6beefa10,Ex‐Girlfriend,Ex‐Girlfriend
Tag,8,exact_text,1.0,86535aa4-f78c-4c18-a127-09f0cefc800f,TAG,TAG
Lidell Townsell & M.T.F.,8,exact_text,1.0,6cac51a9-c93d-414e-aaa7-b65f17342cfa,Lidell Townsell & M.T.F.,Lidell Townsell & M.T.F.
Raven-Symone,8,fuzzy,0.9565,cb606c37-f715-40d4-b525-f5b67b6911c9,Raven‐Symoné,Raven‐Symoné
MC Eiht,8,exact_text,1.0,103555b8-ae47-4e99-8fc3-e31bdfd7854e,MC Eiht,MC Eiht
Deep Forest,8,exact_text,1.0,67468e38-0c90-4318-b2d2-0c18b7b1e144,Deep Forest,Deep Forest
I To I,8,exact_text,1.0,da6dc240-3eb9-4308-8cc5-a704a5754b34,I to I,I to I
Edie Brickell,8,exact_text,1.0,070473e5-b214-4d6f-a7ca-bc7b84c94fca,Edie Brickell,Edie Brickell
Jamiroquai,8,exact_text,1.0,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,Jamiroquai,Jamiroquai
Kinsu,8,exact_text,1.0,8743e8c3-e1e6-408f-b899-780aa9162421,Kinsu,Kinsu
Fruit De La Passion,8,exact_text,1.0,b743c90d-b4fd-4ce3-a227-77f6ce00ffc8,Fruit De La Passion,Fruit De La Passion
Sweetbox,8,exact_text,1.0,6a987199-99f9-4531-960f-16e18002bd80,sweetbox,sweetbox
Jennifer Love Hewitt,8,exact_text,1.0,2374ec6f-229c-47a8-9853-5efe3c47f5ca,Jennifer Love Hewitt,Jennifer Love Hewitt
A*Teens,8,fuzzy,0.9231,69d9cb53-5b8f-41b0-ac84-49eabea535b2,A★Teens,A★Teens
Shwayze,8,exact_text,1.0,e84a64f9-cf28-477d-a31a-f43514011918,Shwayze,Shwayze
The White Tie Affair,8,exact_text,1.0,d1628e9f-4e45-494b-8c3f-d6d1210f4365,The White Tie Affair,The White Tie Affair
Troop 41,8,exact_text,1.0,e9e9bd5f-b003-4465-99d5-438662645200,Troop 41,Troop 41
The JaneDear Girls,8,exact_text,1.0,3718efd7-012d-4811-873a-dda4a3640ee8,the JaneDear girls,the JaneDear girls
Kaleo,8,exact_text,1.0,260072fb-48e5-4653-9d17-b22e39e84d9c,Kaleo,Kaleo
6LACK,8,exact_text,1.0,07832b42-8826-4ab1-acd3-c49a2f595ffe,6LACK,6LACK
High Valley,8,exact_text,1.0,f5db378d-81c8-4f8c-a7bb-b554877732a9,High Valley,High Valley
Loud Luxury Featuring Brando,8,exact_text,1.0,4c445344-9df2-407e-9bf3-8a5c0b86777e,Loud Luxury,Loud Luxury
Ant Saunders,8,exact_text,1.0,0443fb76-2a30-433a-b28e-606f6303f86e,Ant Saunders,Ant Saunders
Ivan Cornejo,8,exact_text,1.0,81a9fcc1-a954-4749-90d8-5a39001d18ad,Ivan Cornejo,Ivan Cornejo
Ed Sheeran & Elton John,8,exact_text,1.0,033d1bf3-bd3a-45d5-a03e-30087023e2ff,Ed Sheeran & Elton John,Ed Sheeran & Elton John
Libianca,8,exact_text,1.0,6f73cf76-8550-459d-935a-d9b932b4266b,Libianca,Libianca
Nicola Paone,7,exact_text,1.0,1fa8b424-118c-4256-99af-b5865c323615,Nicola Paone,Nicola Paone
Marvin Rainwater,7,exact_text,1.0,7089f88e-6d18-48df-bfe1-62d23e88f404,Marvin Rainwater,Marvin Rainwater
The Strangers,7,exact_text,1.0,54771e2f-5bb8-4feb-8a4c-7008708e01c1,The Strangers,The Strangers
Bobby Peterson Quintet,7,exact_text,1.0,401cf816-816c-4fe3-b9a0-e75123304edf,Bobby Peterson Quintet,Bobby Peterson Quintet
Rosco Gordon,7,exact_text,1.0,440981eb-1c1e-43b7-a0bc-518bc9297a0c,Rosco Gordon,Rosco Gordon
Jan And Kjeld,7,exact_text,1.0,b5a4472c-bbd3-4b0b-8afc-537706262e2b,Jan & Kjeld,Jan & Kjeld
The Mark II,7,exact_normalized,1.0,b088d718-ad21-408b-8135-2775ffc6d01b,Mark II,Mark II
H.B. Barnum,7,exact_text,1.0,2ef58c48-adc0-4e37-8f3e-e4b5db3ede69,H.B. Barnum,H.B. Barnum
The Lennon Sisters,7,exact_text,1.0,d0e1f2cb-8920-4dce-bcc3-1912f43438b4,The Lennon Sisters,The Lennon Sisters
Big Sambo and The House Wreckers,7,exact_text,1.0,1358864b-d9e0-44e4-ba03-2e4bfdb35f5b,Big Sambo & The House Wreckers,Big Sambo & The House Wreckers
Florraine Darlin,7,exact_text,1.0,48a93141-00b5-4c73-a485-4a0de78439cf,Florraine Darlin,Florraine Darlin
Baby Jane & The Rockabyes,7,exact_text,1.0,20741f7c-1574-45be-a1af-eb3850cd722f,Baby Jane and The Rockabyes,Baby Jane and The Rockabyes
The Alley Cats,7,exact_normalized,1.0,da9d4624-a608-422a-84b5-c6eed9aa12c9,Alley Cats,Alley Cats
Kirby St. Romain,7,exact_text,1.0,61d71429-466d-4fb4-a4b6-81634cf4c6f3,Kirby St. Romain,Kirby St. Romain
Alice Wonder Land,7,exact_text,1.0,9ac080b7-1a8c-4a11-aa55-575572c54650,Alice Wonder Land,Alice Wonder Land
Billy Edd Wheeler,7,exact_text,1.0,762fc18c-0fa0-45ad-92f8-b1ebac065677,Billy Edd Wheeler,Billy Edd Wheeler
Nancy Ames,7,exact_text,1.0,f003a948-94d4-4d61-9b60-d78b8fb124c1,Nancy Ames,Nancy Ames
Brian Wilson,7,exact_text,1.0,634fe78e-fc6b-4b2a-ba83-c8c66e13a8aa,Brian Wilson,Brian Wilson
The Chicago Loop,7,exact_normalized,1.0,f181536b-f45c-4a25-a322-fe63b0c6a427,Chicago Loop,Chicago Loop
Dr. West's Medicine Show and Junk Band,7,fuzzy,0.9863,e82379f4-a20e-4361-8308-f69d76b93e1f,Dr. West’s Medicine Show & Junk Band,Dr. West’s Medicine Show & Junk Band
Whistling Jack Smith,7,exact_text,1.0,65cb4e85-ba32-4660-94fc-9c02ea0a63f2,Whistling Jack Smith,Whistling Jack Smith
The Merry-Go-Round,7,fuzzy,0.9412,2f05bc67-6acd-42b3-8b42-7ad6a6507772,The Merry‐Go‐Round,The Merry‐Go‐Round
Sagittarius,7,exact_text,1.0,304a32fc-e3bb-4421-b35b-1ad6ad83d5e0,Sagittarius,Sagittarius
The Epic Splendor,7,exact_normalized,1.0,0c932146-b311-460d-9a3b-86096b2a7014,Epic Splendor,Epic Splendor
The Music Makers,7,exact_normalized,1.0,8d8a29d0-96ab-4a19-9a0f-9d0024c7d47d,Music Makers,Music Makers
Eternity's Children,7,fuzzy,0.973,25042d7b-c1f7-4f29-ac63-da7c95c22f64,Eternity’s Children,Eternity’s Children
Five By Five,7,exact_text,1.0,73cbed74-71ca-4968-b75a-302de90f498b,Five by Five,Five by Five
Autry Inman,7,exact_text,1.0,ebf28e48-1176-456c-80ec-e96c292ea077,Autry Inman,Autry Inman
Shango,7,exact_text,1.0,ef40f557-9338-4cd1-a2bd-5994f0563537,Shango,Shango
The Checkmates| Ltd.,7,exact_text,1.0,99f90441-2018-48db-9e06-b707fe15a3a6,"The Checkmates, Ltd.","The Checkmates, Ltd."
Tim Hardin,7,exact_text,1.0,8f4be405-84d5-4cac-bdf9-bf02d9e04962,Tim Hardin,Tim Hardin
Arkade,7,exact_text,1.0,91d830d6-43fb-45fe-bb46-987295db514d,Arkade,Arkade
Vigrass & Osborne,7,exact_text,1.0,c2ad9499-4782-4f28-af95-2b8719e6884b,Vigrass & Osborne,Vigrass & Osborne
The Incredible Bongo Band,7,exact_normalized,1.0,f72131c1-b677-4324-84c0-9f5991fe4a4e,Incredible Bongo Band,Incredible Bongo Band
Creative Source,7,exact_text,1.0,7cf7c106-14e1-4c22-9341-7e7eb73b26a2,Creative Source,Creative Source
Brother To Brother,7,exact_text,1.0,8ceb84bb-0295-4e8b-841e-72b9842b633d,Brother to Brother,Brother to Brother
Dynamic Superiors,7,exact_normalized,1.0,b2ac9745-e872-4abe-8e8e-f14c30f32c58,The Dynamic Superiors,The Dynamic Superiors
Michael Holm,7,exact_text,1.0,e593bf42-2e3f-49fc-9645-4c447363cd34,Michael Holm,Michael Holm
Hello People,7,exact_text,1.0,74afda69-9e33-4faa-af36-f9d0a5a871d1,Hello People,Hello People
Brian Protheroe,7,exact_text,1.0,f986ecb6-c4c4-4d6b-a498-93aa23cb4208,Brian Protheroe,Brian Protheroe
Country Joe McDonald,7,exact_text,1.0,eff6bb53-849d-44d3-b5cd-8d6e07891796,Country Joe McDonald,Country Joe McDonald
Fools Gold,7,exact_text,1.0,a1301435-59a4-4d9e-b355-14c69ccdac7f,Fools Gold,Fools Gold
Robin Trower,7,exact_text,1.0,6605c2c6-f115-486c-8b1a-b786882de463,Robin Trower,Robin Trower
Henhouse Five Plus Too,7,fuzzy,0.9545,cfdc0017-b27c-47fe-a4bf-db30de7c3be7,Henhouse Five Plus Two,Henhouse Five Plus Two
The Heart And Soul Orchestra,7,exact_text,1.0,d67d4a1f-cd08-4923-9542-3b8ab1bcb6cd,The Heart and Soul Orchestra,The Heart and Soul Orchestra
Wildfire,7,exact_text,1.0,958dc89d-fd41-4b75-b883-6918d9cd8fb1,Wildfire,Wildfire
Crawler,7,exact_text,1.0,c26e3510-79a7-49b2-b044-aa804552c4d4,Crawler,Crawler
Kongas,7,exact_text,1.0,1dabed57-2153-4cfd-b288-c0357d9a5a2c,Kongas,Kongas
James Walsh Gypsy Band,7,exact_text,1.0,6421a621-5839-4aa1-b2de-83b580df0a1c,James Walsh Gypsy Band,James Walsh Gypsy Band
Space,7,exact_text,1.0,63134699-ca51-464b-816d-3f32efd4a093,Space,Space
Carrie Lucas,7,exact_text,1.0,0ec56df8-abd0-4e07-b5de-5caff7e42746,Carrie Lucas,Carrie Lucas
Pat Travers,7,exact_text,1.0,71fd1b0d-4f63-4060-95d9-afbc80ddffc2,Pat Travers,Pat Travers
Pat Travers Band,7,exact_text,1.0,79107217-3858-4af2-827b-a6fb7c535837,Pat Travers Band,Pat Travers Band
Zapp,7,exact_text,1.0,e89e79d4-04c1-4bc3-9be1-a15899c93d8f,Zapp,Zapp
